MSISDN,Latitude,Longitude,Datetime
9.15253E+11,18.679908,74.151142,31-03-2023 10:44
9.11507E+11,18.461986,74.102048,02-12-2023 10:24
9.18198E+11,18.615888,73.832704,04-11-2023 16:53
9.15194E+11,18.562601,73.841601,01-08-2023 12:51
9.1608E+11,18.537514,74.190059,24-02-2023 20:35
9.19103E+11,18.574663,73.84595,20-06-2023 11:45
9.19129E+11,18.664609,74.041479,03-03-2023 23:53
9.13386E+11,18.634943,74.114107,16-12-2023 08:56
9.17126E+11,18.431252,73.860475,08-05-2023 17:44
9.1907E+11,18.690088,74.007344,30-10-2023 07:35
9.18114E+11,18.541256,74.028805,20-02-2023 04:29
9.1147E+11,18.678102,73.806055,04-06-2023 20:54
9.11819E+11,18.522701,73.917342,22-07-2023 11:10
9.18114E+11,18.525092,74.02076,04-04-2023 06:40
9.16931E+11,18.49097,74.149085,05-12-2023 02:33
9.15945E+11,18.486621,73.948509,27-05-2023 09:43
9.10351E+11,18.418682,74.129403,03-06-2023 16:11
9.18446E+11,18.695808,73.848415,30-01-2023 10:11
9.18858E+11,18.456395,74.027603,24-06-2023 16:03
9.16862E+11,18.473652,73.878486,14-04-2023 18:13
9.16817E+11,18.408601,73.856701,08-05-2023 18:04
9.15978E+11,18.562011,73.97121,14-05-2023 18:59
9.18854E+11,18.425044,74.077425,20-08-2023 21:14
9.19208E+11,18.650264,73.835729,16-07-2023 03:12
9.10419E+11,18.498732,73.865418,12-05-2023 06:24
9.12852E+11,18.444094,73.85258,02-05-2023 04:41
9.12385E+11,18.479141,73.984536,05-11-2023 15:57
9.17544E+11,18.533135,73.966892,08-03-2023 22:22
9.19429E+11,18.4043,74.052304,15-12-2023 10:16
9.12497E+11,18.430819,73.809464,14-01-2023 23:15
9.12884E+11,18.443983,74.050044,07-02-2023 22:11
9.14438E+11,18.494311,73.895667,10-01-2023 16:10
9.11187E+11,18.480116,74.179226,28-09-2023 12:24
9.17871E+11,18.596639,74.179084,02-03-2023 16:08
9.14104E+11,18.437354,74.027267,13-04-2023 17:34
9.12218E+11,18.593691,74.041703,16-12-2023 07:05
9.15576E+11,18.671813,73.861076,08-02-2023 13:40
9.13521E+11,18.636561,74.041913,01-09-2023 05:33
9.13429E+11,18.67573,73.989644,13-10-2023 20:54
9.10935E+11,18.636801,74.138133,17-10-2023 01:33
9.14179E+11,18.447344,73.896306,09-12-2023 12:47
9.15566E+11,18.443069,73.821447,23-07-2023 08:55
9.13392E+11,18.532989,74.19696,12-05-2023 05:48
9.1191E+11,18.444366,73.958324,03-10-2023 17:58
9.10981E+11,18.691221,74.147903,02-07-2023 23:24
9.12811E+11,18.604616,73.821426,27-07-2023 10:35
9.16994E+11,18.641154,73.982583,11-02-2023 10:05
9.16184E+11,18.608552,73.838908,02-04-2023 17:38
9.12135E+11,18.439334,74.124348,22-07-2023 13:11
9.16434E+11,18.656376,73.921747,07-02-2023 14:04
9.18241E+11,18.600284,74.130194,01-09-2023 06:34
9.10271E+11,18.685926,74.151664,13-12-2023 23:23
9.18914E+11,18.417257,73.982421,24-06-2023 01:45
9.10257E+11,18.521662,73.996002,31-07-2023 08:42
9.19338E+11,18.620368,74.09961,22-01-2023 19:48
9.1104E+11,18.449425,74.084666,27-09-2023 02:06
9.18381E+11,18.492783,74.077169,01-06-2023 14:57
9.16477E+11,18.436105,73.936575,17-07-2023 01:14
9.10858E+11,18.575432,74.188446,18-04-2023 08:38
9.11184E+11,18.483419,74.144927,16-02-2023 14:21
9.10982E+11,18.584823,73.965547,07-12-2023 05:13
9.17058E+11,18.614089,73.973611,12-01-2023 09:46
9.1095E+11,18.623485,73.933072,25-04-2023 14:58
9.11047E+11,18.45726,74.014152,08-01-2023 20:09
9.18228E+11,18.630184,73.984252,27-07-2023 21:19
9.18721E+11,18.654757,74.076618,30-08-2023 19:50
9.13266E+11,18.541108,73.912271,30-06-2023 09:44
9.13191E+11,18.681604,73.989364,27-12-2023 00:05
9.10955E+11,18.488636,74.082024,21-02-2023 13:05
9.10549E+11,18.663943,74.001069,10-02-2023 02:37
9.11316E+11,18.668554,73.936738,12-10-2023 05:28
9.13749E+11,18.45248,74.027494,08-09-2023 19:04
9.11826E+11,18.687439,74.04628,12-02-2023 08:48
9.11049E+11,18.503384,73.810664,18-12-2023 22:17
9.15724E+11,18.587234,74.112483,24-05-2023 03:47
9.12323E+11,18.486068,73.94273,23-08-2023 10:18
9.12384E+11,18.555447,73.872272,12-05-2023 22:16
9.1459E+11,18.601461,73.844513,29-03-2023 22:59
9.19835E+11,18.488824,73.882355,04-03-2023 17:43
9.11818E+11,18.679884,74.195273,27-07-2023 10:08
9.16012E+11,18.540171,73.888513,17-02-2023 21:30
9.17273E+11,18.535212,73.972021,28-04-2023 15:39
9.17413E+11,18.576369,73.880383,17-01-2023 10:17
9.15673E+11,18.422793,73.961255,26-04-2023 06:24
9.1476E+11,18.416183,73.994977,08-08-2023 09:58
9.11676E+11,18.5654,74.068464,09-02-2023 05:02
9.1289E+11,18.647222,74.173952,11-05-2023 08:31
9.12982E+11,18.608417,74.147617,21-05-2023 00:03
9.14818E+11,18.607491,73.952602,12-02-2023 14:54
9.10274E+11,18.516412,73.869288,26-06-2023 20:19
9.12363E+11,18.549281,74.167105,04-06-2023 20:20
9.11368E+11,18.596126,74.066382,23-01-2023 04:38
9.126E+11,18.657629,74.167026,05-03-2023 11:07
9.16674E+11,18.431779,74.088372,25-02-2023 22:21
9.15872E+11,18.418789,74.079963,27-09-2023 13:56
9.16179E+11,18.491471,74.196169,13-12-2023 17:20
9.17665E+11,18.645473,73.92915,07-07-2023 17:40
9.10512E+11,18.446195,74.162488,06-01-2023 02:57
9.18495E+11,18.695247,73.85806,19-01-2023 21:45
9.17429E+11,18.53992,73.935544,03-01-2023 11:21
9.16744E+11,18.482802,74.006573,22-08-2023 03:07
9.17218E+11,18.583237,74.168157,31-01-2023 22:26
9.12043E+11,18.534461,73.896117,30-04-2023 18:31
9.12731E+11,18.592772,73.946206,29-03-2023 19:04
9.17611E+11,18.594737,74.018729,06-02-2023 08:42
9.13571E+11,18.695466,73.986559,18-03-2023 16:01
9.104E+11,18.456808,73.838949,19-07-2023 23:33
9.13934E+11,18.561357,73.998928,13-09-2023 17:52
9.17564E+11,18.655481,73.89856,21-08-2023 18:51
9.18486E+11,18.423634,74.07994,25-10-2023 10:29
9.14154E+11,18.665248,73.98027,17-07-2023 04:11
9.1686E+11,18.631172,73.856154,23-02-2023 23:37
9.15833E+11,18.485433,73.917465,21-10-2023 23:04
9.12401E+11,18.607554,74.029704,10-07-2023 15:38
9.1942E+11,18.540342,74.14633,18-02-2023 17:52
9.15686E+11,18.466999,73.853995,29-03-2023 12:30
9.14154E+11,18.555147,74.06575,15-06-2023 19:01
9.18938E+11,18.615218,74.030649,29-06-2023 03:51
9.15441E+11,18.578102,73.965501,04-07-2023 18:56
9.14296E+11,18.532221,73.934325,25-10-2023 07:31
9.14835E+11,18.537872,73.827933,03-05-2023 02:56
9.12884E+11,18.570798,73.94268,05-04-2023 02:45
9.10341E+11,18.579892,73.863419,15-11-2023 05:57
9.12382E+11,18.651729,74.019588,04-12-2023 11:04
9.15798E+11,18.452126,74.1604,31-08-2023 03:42
9.15717E+11,18.617546,74.093479,12-12-2023 07:30
9.1911E+11,18.66811,74.17145,27-02-2023 11:59
9.19277E+11,18.548125,73.995873,18-04-2023 16:59
9.11967E+11,18.681836,73.970265,31-01-2023 19:50
9.15613E+11,18.510865,74.009718,11-03-2023 03:17
9.14884E+11,18.675228,74.194499,08-04-2023 06:56
9.15671E+11,18.675539,74.095656,16-12-2023 12:40
9.15276E+11,18.657656,73.935025,24-12-2023 20:22
9.16184E+11,18.694654,73.983147,15-04-2023 09:11
9.11982E+11,18.626042,74.132756,11-12-2023 23:01
9.10168E+11,18.533611,74.021163,24-06-2023 12:26
9.17691E+11,18.574812,73.935741,07-09-2023 11:32
9.11094E+11,18.662393,73.979968,10-04-2023 21:20
9.17997E+11,18.667204,74.037549,11-05-2023 07:49
9.18646E+11,18.683373,74.02328,17-11-2023 16:32
9.11067E+11,18.463026,74.100763,08-06-2023 02:56
9.11025E+11,18.463105,74.191101,11-05-2023 13:08
9.12759E+11,18.679444,74.025581,09-07-2023 10:30
9.18313E+11,18.560967,74.161741,03-12-2023 05:30
9.11784E+11,18.673253,73.992482,21-07-2023 10:17
9.17445E+11,18.585065,74.0246,17-02-2023 16:20
9.17214E+11,18.590701,73.941633,27-07-2023 13:38
9.13398E+11,18.401945,74.15516,02-12-2023 06:04
9.16904E+11,18.555587,73.864307,26-01-2023 10:44
9.14945E+11,18.534091,74.048303,21-06-2023 22:40
9.1163E+11,18.654842,74.021642,15-07-2023 10:47
9.13237E+11,18.546585,73.949862,28-04-2023 05:12
9.18066E+11,18.549111,73.858038,19-01-2023 02:41
9.14813E+11,18.413229,73.91138,28-08-2023 04:47
9.10039E+11,18.65011,74.035719,20-12-2023 02:11
9.10658E+11,18.577005,74.15771,30-05-2023 16:05
9.12099E+11,18.474356,73.955887,15-11-2023 22:33
9.13484E+11,18.462036,74.173823,02-04-2023 20:46
9.13338E+11,18.670639,74.016145,13-06-2023 03:02
9.16952E+11,18.512079,73.872958,09-02-2023 18:48
9.11007E+11,18.65508,74.049497,26-04-2023 13:30
9.11777E+11,18.567832,73.828935,22-07-2023 04:28
9.10145E+11,18.478536,74.054883,09-08-2023 13:45
9.13097E+11,18.489359,73.813043,14-11-2023 17:39
9.14177E+11,18.555108,73.805557,18-01-2023 16:59
9.19051E+11,18.445414,73.98304,14-04-2023 03:47
9.18155E+11,18.552907,74.088718,28-04-2023 19:49
9.11349E+11,18.587797,74.191796,01-09-2023 08:48
9.13685E+11,18.492429,74.188645,01-09-2023 23:34
9.11011E+11,18.642072,74.116716,14-06-2023 15:59
9.17502E+11,18.48516,73.974744,07-02-2023 16:53
9.12584E+11,18.407198,74.095327,11-08-2023 22:42
9.12287E+11,18.698575,74.010922,28-08-2023 16:02
9.14153E+11,18.407484,74.069898,22-06-2023 21:36
9.18004E+11,18.492903,73.99952,11-08-2023 01:33
9.13515E+11,18.625703,73.965322,06-10-2023 20:05
9.15777E+11,18.6894,73.860834,22-11-2023 08:30
9.13527E+11,18.437984,73.983588,14-03-2023 02:56
9.1278E+11,18.617384,73.903621,13-12-2023 18:44
9.16768E+11,18.547883,73.959851,17-05-2023 06:51
9.17411E+11,18.490741,74.151243,28-07-2023 22:58
9.17598E+11,18.417535,74.024648,16-07-2023 08:07
9.10341E+11,18.575919,73.899088,11-12-2023 03:59
9.11736E+11,18.477736,74.070741,06-08-2023 04:45
9.1901E+11,18.470813,73.822525,08-03-2023 11:36
9.16746E+11,18.445803,74.167073,28-08-2023 14:38
9.11534E+11,18.545315,74.155442,13-01-2023 16:45
9.12748E+11,18.695553,73.832316,11-11-2023 05:00
9.15134E+11,18.588746,73.819654,16-02-2023 04:44
9.10302E+11,18.480797,73.963475,24-06-2023 19:51
9.13841E+11,18.514843,73.839762,11-11-2023 13:32
9.1531E+11,18.558689,73.911287,21-04-2023 05:49
9.12231E+11,18.47136,74.13896,09-11-2023 14:48
9.17695E+11,18.4879,74.09403,02-04-2023 05:20
9.16295E+11,18.604682,74.19567,28-04-2023 05:22
9.13214E+11,18.454642,73.953411,05-06-2023 22:09
9.11495E+11,18.512087,73.982564,28-12-2023 09:17
9.15509E+11,18.408876,73.912115,26-10-2023 15:13
9.18336E+11,18.420776,74.068687,16-03-2023 11:25
9.11653E+11,18.557327,74.11421,29-10-2023 10:32
9.11068E+11,18.594346,73.906795,14-05-2023 15:38
9.17596E+11,18.584326,73.870109,28-05-2023 18:40
9.19668E+11,18.65228,73.949945,01-01-2023 02:27
9.16023E+11,18.40662,74.175717,26-07-2023 23:40
9.19053E+11,18.611061,74.117038,22-03-2023 06:15
9.10262E+11,18.598876,73.947295,07-04-2023 23:52
9.11224E+11,18.488146,74.12667,09-04-2023 17:00
9.18396E+11,18.615655,74.164778,11-05-2023 14:48
9.12555E+11,18.55841,73.952006,31-10-2023 19:43
9.13976E+11,18.668882,73.85799,13-11-2023 13:39
9.10368E+11,18.505082,73.913317,08-12-2023 08:22
9.16513E+11,18.484476,74.167406,09-12-2023 09:52
9.16558E+11,18.687235,73.90721,26-09-2023 12:50
9.19025E+11,18.68906,73.886128,12-11-2023 02:45
9.19596E+11,18.573389,74.082619,04-01-2023 11:24
9.15161E+11,18.669043,73.989865,15-08-2023 10:14
9.15841E+11,18.54334,73.947236,25-04-2023 00:36
9.18692E+11,18.592855,73.94852,24-04-2023 14:55
9.17102E+11,18.497061,74.015558,23-03-2023 00:03
9.10736E+11,18.438119,73.950591,23-07-2023 00:12
9.11388E+11,18.528746,73.906399,22-06-2023 20:21
9.19599E+11,18.620961,74.194515,16-07-2023 00:49
9.16163E+11,18.675527,73.800165,16-06-2023 01:10
9.10327E+11,18.62693,74.149845,02-08-2023 15:07
9.15252E+11,18.596499,74.166448,02-11-2023 04:40
9.14161E+11,18.555767,74.10584,20-03-2023 06:31
9.1545E+11,18.417723,73.938735,04-02-2023 21:56
9.18401E+11,18.695258,73.958098,09-09-2023 00:07
9.11086E+11,18.676176,74.050574,05-08-2023 07:53
9.13743E+11,18.53766,73.805857,31-05-2023 06:56
9.17028E+11,18.557862,73.998633,14-11-2023 09:26
9.18184E+11,18.486334,73.8963,20-07-2023 05:35
9.17959E+11,18.48121,73.867423,19-03-2023 17:35
9.13125E+11,18.517739,73.992941,24-01-2023 07:06
9.1482E+11,18.448163,74.035517,05-07-2023 11:39
9.13401E+11,18.636585,74.066928,07-01-2023 03:54
9.10597E+11,18.40321,74.162099,10-11-2023 08:59
9.1039E+11,18.452093,74.156796,30-05-2023 20:23
9.152E+11,18.422845,74.021661,29-09-2023 23:55
9.13529E+11,18.599887,74.118852,15-12-2023 00:53
9.11938E+11,18.624754,74.02437,11-07-2023 04:49
9.11366E+11,18.55054,73.843391,01-03-2023 17:47
9.13333E+11,18.611496,73.811281,28-01-2023 07:18
9.12815E+11,18.531849,74.169118,04-11-2023 03:50
9.11486E+11,18.614843,74.00444,25-11-2023 13:46
9.1289E+11,18.40271,73.835817,14-05-2023 22:20
9.1715E+11,18.558905,73.978663,28-04-2023 20:59
9.15479E+11,18.596476,73.817064,17-07-2023 11:45
9.18345E+11,18.540614,73.886054,05-02-2023 07:01
9.12507E+11,18.458547,73.895507,10-10-2023 08:04
9.1552E+11,18.465755,73.867258,05-09-2023 19:49
9.19674E+11,18.629204,73.990399,15-10-2023 07:50
9.14434E+11,18.43647,74.191988,11-05-2023 00:47
9.15022E+11,18.673484,73.867947,11-08-2023 06:55
9.19022E+11,18.550364,74.121285,24-08-2023 10:02
9.14727E+11,18.601587,73.883303,14-08-2023 06:53
9.181E+11,18.437319,73.943005,20-12-2023 12:27
9.13012E+11,18.64614,74.06632,31-12-2023 04:16
9.18041E+11,18.640629,73.899441,25-02-2023 12:10
9.19621E+11,18.481372,73.827508,15-05-2023 22:14
9.19646E+11,18.49683,73.837304,15-03-2023 12:05
9.17041E+11,18.517204,73.908418,25-09-2023 12:18
9.17402E+11,18.418461,74.154901,01-10-2023 23:31
9.13717E+11,18.66856,73.814435,21-04-2023 01:16
9.13543E+11,18.660552,74.04821,17-02-2023 12:59
9.1881E+11,18.440339,73.828317,31-07-2023 20:20
9.18969E+11,18.602952,73.846144,08-07-2023 18:55
9.18134E+11,18.490408,74.099721,04-11-2023 09:19
9.18978E+11,18.510074,73.963871,17-04-2023 16:59
9.14336E+11,18.620136,73.904645,09-10-2023 11:00
9.14733E+11,18.609604,73.87864,04-08-2023 01:34
9.10185E+11,18.416891,73.954183,16-03-2023 02:33
9.10476E+11,18.563222,74.188835,20-06-2023 10:26
9.13731E+11,18.492825,74.001867,17-06-2023 16:11
9.18197E+11,18.43934,73.899862,04-12-2023 11:19
9.10185E+11,18.554136,73.944519,03-07-2023 10:20
9.13805E+11,18.526406,73.823029,15-06-2023 22:28
9.13094E+11,18.584546,73.83359,26-09-2023 00:28
9.19742E+11,18.534236,73.849944,12-06-2023 00:22
9.10365E+11,18.608227,73.81994,09-03-2023 16:49
9.11428E+11,18.594535,73.979477,22-12-2023 17:30
9.18586E+11,18.612884,74.051986,01-05-2023 04:05
9.17187E+11,18.682483,74.14686,23-12-2023 13:51
9.15375E+11,18.41328,73.904496,09-03-2023 13:31
9.19141E+11,18.553495,74.194425,19-11-2023 19:26
9.18314E+11,18.431849,73.888035,20-01-2023 21:21
9.11888E+11,18.673557,74.081521,24-02-2023 02:50
9.14552E+11,18.514939,73.900777,03-03-2023 21:30
9.15727E+11,18.685748,73.892579,01-04-2023 06:25
9.17502E+11,18.618529,74.131248,23-10-2023 18:34
9.15215E+11,18.658022,74.147551,24-04-2023 12:10
9.15772E+11,18.636326,73.965048,02-03-2023 14:25
9.17873E+11,18.531505,74.119171,04-01-2023 02:18
9.19942E+11,18.694658,74.156084,30-05-2023 11:45
9.18496E+11,18.564897,74.004904,07-05-2023 11:41
9.18131E+11,18.656634,73.940704,16-11-2023 21:38
9.12962E+11,18.440727,74.032071,23-01-2023 21:24
9.14399E+11,18.625448,74.022163,17-06-2023 07:01
9.12056E+11,18.541338,73.961734,16-03-2023 11:20
9.15433E+11,18.421766,74.060382,19-01-2023 11:18
9.12114E+11,18.56308,74.132333,08-02-2023 18:36
9.17803E+11,18.485715,73.855637,05-07-2023 23:23
9.19978E+11,18.669034,73.81005,26-06-2023 19:48
9.19142E+11,18.521685,74.045288,24-08-2023 18:25
9.13711E+11,18.61462,73.809933,04-05-2023 06:29
9.19065E+11,18.566798,74.021314,28-03-2023 04:53
9.16195E+11,18.569227,73.885208,14-11-2023 18:12
9.12413E+11,18.471225,74.072042,12-07-2023 17:23
9.18363E+11,18.583261,73.800047,18-04-2023 14:29
9.1201E+11,18.469601,73.986207,08-11-2023 15:15
9.19118E+11,18.575688,74.032836,07-05-2023 13:50
9.19228E+11,18.620521,73.983118,23-01-2023 04:02
9.13375E+11,18.522831,74.109805,05-07-2023 02:40
9.14957E+11,18.61389,74.192302,22-11-2023 02:53
9.1943E+11,18.678084,73.874175,28-08-2023 15:50
9.19524E+11,18.666959,73.921141,29-01-2023 18:40
9.19371E+11,18.527721,73.916679,28-12-2023 07:07
9.11013E+11,18.506273,73.800421,01-07-2023 04:03
9.13217E+11,18.639416,73.926053,16-10-2023 23:50
9.15675E+11,18.602619,73.954535,22-06-2023 09:21
9.16039E+11,18.517528,73.812067,30-05-2023 18:22
9.1493E+11,18.604079,73.879345,07-09-2023 06:35
9.18106E+11,18.591683,74.127432,19-02-2023 01:54
9.13039E+11,18.405308,73.969654,21-04-2023 21:44
9.11101E+11,18.64585,73.821657,14-04-2023 17:55
9.13857E+11,18.429139,73.836014,29-10-2023 19:48
9.11845E+11,18.679342,73.928774,14-05-2023 04:00
9.10466E+11,18.568209,74.143527,24-12-2023 15:59
9.18735E+11,18.474336,74.131764,18-07-2023 19:35
9.13012E+11,18.60761,73.85057,18-10-2023 08:58
9.12031E+11,18.604698,73.899951,31-07-2023 07:25
9.1625E+11,18.400311,73.860263,23-03-2023 18:07
9.10784E+11,18.466032,73.892472,17-12-2023 02:00
9.10145E+11,18.450315,74.076763,20-05-2023 22:17
9.1232E+11,18.520334,73.904353,08-03-2023 21:39
9.15886E+11,18.528576,74.076578,16-03-2023 06:30
9.17303E+11,18.515427,74.059096,18-05-2023 17:09
9.15589E+11,18.645319,73.805023,25-04-2023 22:23
9.10049E+11,18.647633,73.829447,10-05-2023 23:47
9.14781E+11,18.416991,74.184663,19-02-2023 14:44
9.16817E+11,18.50988,73.939774,21-09-2023 21:14
9.15383E+11,18.682513,74.008835,19-01-2023 17:24
9.13239E+11,18.416558,73.825402,06-06-2023 04:34
9.11694E+11,18.547201,73.862367,24-10-2023 01:53
9.19285E+11,18.417205,74.048829,25-06-2023 20:54
9.15508E+11,18.466237,73.803184,14-01-2023 13:12
9.15689E+11,18.689274,74.03006,06-12-2023 23:37
9.15259E+11,18.644395,74.15126,25-09-2023 06:44
9.19535E+11,18.412417,73.86143,07-02-2023 14:44
9.18731E+11,18.488665,73.871776,21-10-2023 20:06
9.18157E+11,18.440804,74.061722,02-10-2023 21:23
9.1962E+11,18.667289,73.911018,04-12-2023 14:21
9.14503E+11,18.525439,73.8607,10-11-2023 10:03
9.15029E+11,18.459305,74.092511,07-03-2023 02:22
9.19216E+11,18.406727,73.822279,13-08-2023 04:50
9.17701E+11,18.44339,73.964584,06-03-2023 06:07
9.13041E+11,18.675519,74.139848,25-11-2023 00:34
9.17307E+11,18.56867,73.899795,04-05-2023 05:46
9.17537E+11,18.430929,74.007264,31-05-2023 06:52
9.18296E+11,18.672725,74.077716,01-07-2023 01:36
9.17603E+11,18.456293,73.997824,16-02-2023 20:39
9.1559E+11,18.695296,74.177775,27-06-2023 14:24
9.12166E+11,18.447409,74.165029,25-08-2023 01:28
9.11866E+11,18.413528,73.922523,29-10-2023 07:00
9.1765E+11,18.592475,73.801563,15-03-2023 21:31
9.15629E+11,18.65483,73.909584,15-11-2023 02:53
9.12664E+11,18.516007,73.984826,15-11-2023 00:36
9.15561E+11,18.575906,73.949814,16-01-2023 02:45
9.10283E+11,18.552878,73.844608,23-12-2023 00:18
9.15294E+11,18.551665,73.898353,25-04-2023 08:42
9.15639E+11,18.482129,73.826955,14-08-2023 14:14
9.10638E+11,18.429015,73.997556,11-01-2023 03:41
9.1213E+11,18.443976,74.10652,01-12-2023 11:11
9.12431E+11,18.661889,73.854118,06-01-2023 19:38
9.12372E+11,18.483501,74.120594,27-08-2023 11:55
9.17907E+11,18.693899,74.093172,25-05-2023 01:46
9.14561E+11,18.671719,74.164525,26-12-2023 18:50
9.18857E+11,18.495676,73.99652,17-01-2023 16:18
9.11603E+11,18.648173,74.152986,10-08-2023 04:03
9.10485E+11,18.422069,74.009434,25-06-2023 12:07
9.18559E+11,18.460439,73.840445,01-10-2023 21:20
9.13709E+11,18.563216,74.127724,09-11-2023 23:54
9.15803E+11,18.467772,73.809138,16-02-2023 23:35
9.13079E+11,18.58015,74.063869,24-03-2023 10:58
9.14558E+11,18.47301,73.962809,29-08-2023 20:09
9.1005E+11,18.502427,74.127567,05-09-2023 07:12
9.17037E+11,18.410024,73.864675,20-01-2023 23:54
9.1683E+11,18.564918,73.920718,20-04-2023 01:46
9.10879E+11,18.530756,74.047874,17-06-2023 05:24
9.16525E+11,18.630631,73.853933,06-09-2023 18:58
9.13991E+11,18.699108,74.08178,01-06-2023 21:36
9.10706E+11,18.67809,73.820116,15-06-2023 23:27
9.14047E+11,18.618418,73.989438,16-05-2023 00:21
9.12091E+11,18.630328,74.021088,25-07-2023 02:40
9.13153E+11,18.532483,73.914496,13-06-2023 01:33
9.176E+11,18.681335,74.031784,05-08-2023 02:08
9.14007E+11,18.651183,73.927382,27-08-2023 18:09
9.17324E+11,18.625463,74.131887,26-05-2023 06:48
9.16396E+11,18.52656,73.871083,17-06-2023 11:21
9.14916E+11,18.646548,74.002299,20-10-2023 08:45
9.19097E+11,18.483185,73.982027,19-02-2023 04:45
9.10698E+11,18.466818,74.05471,24-10-2023 03:25
9.15629E+11,18.576141,74.132183,04-04-2023 10:49
9.10502E+11,18.486815,73.858707,09-10-2023 05:47
9.10682E+11,18.672379,74.158616,03-03-2023 02:39
9.14589E+11,18.596745,74.04094,04-09-2023 05:44
9.12271E+11,18.671671,74.118416,19-04-2023 09:57
9.15278E+11,18.48529,73.938963,18-01-2023 04:34
9.15595E+11,18.414238,73.907302,08-10-2023 14:10
9.16821E+11,18.444234,74.12529,17-09-2023 01:35
9.18468E+11,18.689362,74.102328,23-11-2023 04:06
9.19456E+11,18.488993,73.962731,18-04-2023 13:42
9.16616E+11,18.5791,73.887598,12-08-2023 07:12
9.15783E+11,18.693206,73.988989,30-08-2023 19:17
9.16027E+11,18.641583,73.953132,31-03-2023 02:14
9.16191E+11,18.650741,73.984931,13-07-2023 04:17
9.16487E+11,18.648126,74.194296,13-04-2023 06:36
9.11877E+11,18.531851,73.90338,15-12-2023 06:53
9.11131E+11,18.60342,73.983008,17-12-2023 14:47
9.1998E+11,18.447511,74.05118,24-05-2023 22:42
9.18748E+11,18.608771,74.199503,13-05-2023 17:27
9.14405E+11,18.67514,74.060481,11-08-2023 04:42
9.10639E+11,18.512797,74.184757,11-11-2023 02:52
9.12637E+11,18.660894,73.946954,16-07-2023 17:00
9.13914E+11,18.694655,74.010916,05-11-2023 17:11
9.16987E+11,18.623384,73.998019,20-08-2023 14:17
9.11944E+11,18.572267,74.1618,28-11-2023 23:59
9.13328E+11,18.662748,73.896743,21-02-2023 07:26
9.1467E+11,18.612958,73.975803,20-05-2023 07:23
9.17419E+11,18.577773,74.165605,19-10-2023 13:29
9.15496E+11,18.491658,73.948673,03-09-2023 02:55
9.10905E+11,18.617798,74.060186,29-12-2023 11:16
9.16064E+11,18.434403,73.838187,13-03-2023 05:02
9.17879E+11,18.66746,74.167834,12-09-2023 18:21
9.14027E+11,18.405777,74.173271,11-03-2023 12:35
9.10131E+11,18.468191,73.974642,09-03-2023 09:56
9.16369E+11,18.448879,73.944791,29-06-2023 07:43
9.15071E+11,18.543411,73.998671,02-09-2023 12:16
9.16731E+11,18.668725,74.174031,06-09-2023 00:07
9.11168E+11,18.439883,73.876705,16-06-2023 14:48
9.19879E+11,18.57688,73.862021,12-03-2023 06:36
9.18447E+11,18.602932,74.195637,09-12-2023 12:03
9.11737E+11,18.684685,74.110299,27-07-2023 03:36
9.15784E+11,18.444303,73.857814,12-05-2023 14:43
9.10105E+11,18.555757,74.051813,17-12-2023 03:17
9.11027E+11,18.650265,73.966874,10-01-2023 05:02
9.17662E+11,18.564413,74.184598,26-03-2023 03:40
9.10091E+11,18.402076,73.94398,04-11-2023 11:49
9.12477E+11,18.634666,74.029462,25-10-2023 17:03
9.16899E+11,18.521888,73.878951,12-01-2023 06:13
9.19849E+11,18.452865,73.844708,13-01-2023 12:41
9.14472E+11,18.532754,73.953176,22-06-2023 11:56
9.10216E+11,18.403033,74.127842,03-08-2023 08:13
9.16296E+11,18.575547,74.11832,06-03-2023 22:47
9.15992E+11,18.467154,74.03655,15-12-2023 10:23
9.17893E+11,18.593888,74.079191,25-07-2023 15:40
9.11109E+11,18.457485,73.94932,28-09-2023 17:03
9.14359E+11,18.596372,74.062515,04-10-2023 19:03
9.15586E+11,18.586682,74.188205,12-08-2023 03:48
9.18998E+11,18.593885,73.831,10-03-2023 18:51
9.15917E+11,18.512454,73.81047,02-06-2023 07:25
9.17057E+11,18.572663,73.892104,18-08-2023 07:20
9.13964E+11,18.675849,73.948015,29-09-2023 08:33
9.14841E+11,18.490827,73.832855,14-09-2023 12:46
9.1567E+11,18.680422,73.931732,01-10-2023 01:11
9.18411E+11,18.523379,73.826752,30-03-2023 13:02
9.19804E+11,18.480571,74.024736,06-04-2023 01:34
9.13462E+11,18.643959,73.913804,05-07-2023 08:59
9.11734E+11,18.401681,74.077504,30-01-2023 04:48
9.12825E+11,18.542312,74.035759,14-04-2023 04:01
9.12059E+11,18.66573,73.827673,07-07-2023 18:37
9.11217E+11,18.465874,74.14017,12-06-2023 18:36
9.1545E+11,18.565999,73.820117,24-09-2023 22:46
9.14681E+11,18.515044,73.85996,30-03-2023 02:06
9.11192E+11,18.476554,73.809057,17-02-2023 04:39
9.12437E+11,18.689354,74.184409,11-05-2023 01:08
9.10933E+11,18.699478,74.158313,11-06-2023 01:45
9.1961E+11,18.485532,74.142902,19-04-2023 03:56
9.15342E+11,18.539584,74.198177,04-09-2023 07:18
9.19078E+11,18.527476,74.067745,17-09-2023 20:53
9.10631E+11,18.649388,74.070157,28-11-2023 04:41
9.11068E+11,18.548633,74.181289,04-09-2023 12:46
